,id,overview,genres
7633,302429,"A love potion works its devious charms on fairies, elves and the swamp-dwelling Bog King as they all try to possess the potion for themselves.","['Music', 'Animation', 'Family']"
7634,123235,"In Paris, the pharmacist Alice has been an obsessed Woody Allen fan since she was fifteen and has seen all his movies and talks to him alone in her room. When she meets Pierre in a night-club, she finds that he loves jazz and she believes he is her prince charming. But when Pierre sees Alice's sister Hélène, they immediately fall in love with each other and marry each other. Years later, Alice is a spinster that administrates the pharmacy that belonged to her father and believes that movies can heal many diseases. However her father insistently tries to find a husband for her. When the alarm technician Victor meets Alice, she does not see any future relationship with him. But one day, Victor brings Alice to meet Woody Allen in Paris and the director gives an advice to Alice.
 [Written by Claudio Carvalho, Rio de Janeiro, Brazil]","['Comedy', 'Romance']"
7635,272693,"Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine.","['Romance', 'Comedy']"
7636,128876,"A year after witnessing a murder, residents of Tower Block 31 find themselves being picked off by a sniper, pitting those lucky enough to be alive into a battle for survival.",['Thriller']
7637,280002,"It’s the day the Earth exploded as trumpets blow and the wrath of God unleashes the four horsemen of the apocalypse. The first of a series of religious-slanted horror movies aimed at devout audiences, THE REMAINING is a surprisingly effective disaster shocker based on the Book of Revelations, produced by the makers of DONNIE DARKO and URBAN LEGEND. When a group of close-knit friends assemble for the marriage of Skylar and Dan, they have no idea they will witness The Rapture and face a series of catastrophic events turning the celebration into a life-or-death struggle. Scrambling for sanctuary and self-preservation while an army of nocturnal creatures they never knew existed unleashes epic destruction, they must understand what is happening around them, and why, to find a way to survive together in a new world order. Witness the birth of a new genre: horror containing spiritually rich content with faith-based appeal.","['Thriller', 'Horror']"
7638,277355,"After she betrays a powerful mob boss, a woman matches wits and weaponry with a legion of killers who are out to collect the bounty on the heads of her and her family.","['Thriller', 'Action']"
7639,121828,"As the police launch a full-scale crackdown on organized crime, it ignites a national yakuza struggle between the Sanno of the East and Hanabishi of the West. What started as an internal strife in Outrage has now become a nationwide war in Outrage Beyond.",['Action']
7640,276844,A comedy film that looks into the loosely connected lives of people with strange sexual fantasies. A woman with a dangerous fantasy and her partner's struggle to please her. A man who begins an affair with his own wife without her knowing anything about it. A couple struggling to keep things together after a sexual experiment spins out of control. A woman who can only find pleasure in her husband's pain. A call centre operator caught in the middle of a dirty and chaotic phone call. And the distractingly charming new neighbour who connects them all.,"['Drama', 'Comedy', 'Romance']"
7641,12609,"Three children accidentally get turned into fish after drinking a potion made by an eccentric scientist. The kids end up in the sea, with one problem. They must find and drink the antidote within 48 hours, or forever remain as fish.","['Adventure', 'Animation', 'Comedy']"
7642,9948,"Best friends Tod, a fox kit, and Copper, a hound puppy, visit a country fair when they see a band of dogs called ""The Singin' Strays"". The band has five members: Dixie, Cash, Granny Rose, and twin brothers Waylon and Floyd. It is important that they perform well because a talent scout is visiting.","['Adventure', 'Animation', 'Comedy']"
7643,199661,A new French comedy starring Marilou Berry as the titular character.,"['Romance', 'Comedy']"
7644,1871,Fantômas is a man of many disguises. He uses maquillage as a weapon. He can impersonate anyone using an array of masks and can create endless confusion by constantly changing his appearance.,"['Comedy', 'Crime', 'Adventure']"
7645,1870,"In the second episode of the trilogy Fantômas kidnaps distinguished scientist professor Marchand with the aim to develop a super weapon that will enable him to menace the world. Fantômas is also planning to abduct a second scientist, professor Lefebvre.","['Comedy', 'Crime', 'Adventure']"
7646,1875,"In the third and final episode of the trilogy, Fantômas imposes a head tax on the rich, threatening to kill those who do not comply.","['Comedy', 'Crime', 'Adventure']"
7647,72478,"Dominik is an ordinary boy. He's got loads of friends, the hottest girl in school, rich parents and money to spend on brand-name clothes. But one innocent kiss with a mate changes everything. He begins to isolate himself from the outside world, spending all his time on his computer. He meets an anonymous girl who introduces him to the ""suicide room"", a place from which there is no escape. Caught in a trap woven of his own emotions, Dominik becomes entangled in a web of intrigue and gradually loses what he cherishes most.","['Animation', 'Thriller', 'Drama']"
7648,227719,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.","['Science Fiction', 'Thriller']"
7649,321594,"This material was developed and prepared over the last year or so, mostly in comedy clubs. This special kind of goes back to when he used to just make noises and be funny for no particular reason. It felt right to him to shoot this special in a club to give it that live immediate intimate feeling. The show is about an hour long. The opening act, who is seen at the beginning (good place for an opening act) is Jay London. One of his favorite club comics going way back to the late 80s when he first started in working in New York.",['Comedy']
